price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,sqft_basement
2842955.067354228,4,2.0,7930,2359,1,3865,4065
2139403.5543780574,2,1.0,2191,2553,1,7302,0
3354399.784678335,6,4.0,9949,3535,3,3210,6739
3492653.459131939,7,3.0,9123,9178,3,1957,7166
2594801.0088350144,6,2.0,5673,10379,2,3745,1928
1816444.685470017,3,4.0,4405,5067,3,2332,2073
2904309.959650973,4,3.0,6546,14734,1,3773,2773
2637315.8756817933,5,3.0,6580,2383,4,4162,2418
2837414.244083143,1,4.0,6656,12432,2,5477,1179
2907745.802635163,5,4.0,7314,8680,3,1959,5355
3182189.523776871,4,4.0,7184,3395,3,7936,0
2174152.527915893,4,3.0,2604,5861,3,4931,0
2854311.1674913135,4,3.0,5599,14510,2,4058,1541
3893646.758275135,5,4.0,9876,4283,2,7257,2619
1884483.616425843,7,3.0,936,14463,3,2449,0
2059330.5533382476,4,4.0,4825,2908,2,3680,1145
3525392.191081894,6,5.0,7508,11816,4,4461,3047
3684989.917971387,5,5.0,9313,11769,1,3103,6210
3590019.4117119857,4,2.0,9326,4161,4,6506,2820
2606622.9717653203,6,2.0,2493,10229,1,7170,0
2246977.7825198863,7,2.0,3175,1018,2,6135,0
2723575.4056387004,3,4.0,6361,6201,3,4331,2030
1663399.6219062677,7,2.0,2840,6880,2,2783,57
2044712.4776998926,4,2.0,4316,9812,4,1725,2591
3209966.0558685837,5,1.0,9520,8686,4,2395,7125
1621800.0022045022,2,2.0,2781,6951,2,4129,0
2813262.3068745504,4,2.0,7963,6382,3,2094,5869
2770373.413733506,2,2.0,6322,12803,3,1697,4625
4104804.4523347327,6,4.0,9228,13123,1,5139,4089
3890358.9739170233,3,1.0,9496,10705,4,7816,1680
2150352.048008105,1,1.0,7182,3384,1,1808,5374
3902014.114708185,7,4.0,9543,3333,2,7569,1974
2926744.4316956657,3,4.0,8597,5349,1,4204,4393
1220332.439344188,4,2.0,1055,3644,3,3101,0
3340332.5508997506,2,1.0,8567,12748,4,4560,4007
2506618.1877094796,7,4.0,5841,8368,3,1266,4575
3171331.851278517,2,2.0,5543,14603,1,6461,0
2753320.1245460697,5,1.0,7900,10493,2,2025,5875
3001685.5990143847,2,2.0,6529,12598,1,5285,1244
3356773.5955971777,5,2.0,7318,12473,3,5193,2125
2335051.1707533454,6,3.0,2594,9829,4,5103,0
2386187.823850637,7,5.0,3978,2263,1,5636,0
2148426.3206863655,7,4.0,3430,1918,4,4833,0
3159433.1707971217,1,3.0,8945,5915,4,4216,4729
2851149.406271687,4,3.0,4020,14481,1,7088,0
745580.0237453496,5,3.0,558,1680,3,1434,0
2105009.4254273977,1,3.0,4202,12055,2,1220,2982
1805146.947481399,2,2.0,3107,14124,3,2389,718
3271461.416356328,2,4.0,5610,14234,1,7351,0
3116067.235056424,1,4.0,8956,1472,4,6556,2400
2937530.6382039357,7,2.0,2207,10984,3,7739,0
2434085.8960169335,2,4.0,2793,9032,2,6669,0
1961523.784410468,6,3.0,2984,8929,4,2636,348
2760903.6788558755,6,3.0,3235,11935,2,6103,0
1916472.3224356894,1,1.0,3955,5324,4,4830,0
938040.5571080577,5,4.0,1437,6958,2,538,899
2471460.0965128946,5,4.0,1377,12671,2,6590,0
2861470.9252662715,1,4.0,9238,4470,1,2591,6647
2062416.9959179012,5,2.0,2962,8370,1,4955,0
2432252.561122892,7,1.0,4993,10899,4,1587,3406
3419911.2350708707,7,3.0,6635,12856,1,4559,2076
3248732.282577993,5,3.0,8481,5144,1,7578,903
2230724.2751284763,6,3.0,2715,5822,2,6315,0
2582209.1729281023,5,5.0,6226,6808,4,2121,4105
2427758.6191305947,7,4.0,6447,4011,2,1408,5039
3600581.7946689324,3,3.0,8921,12358,1,4471,4450
1668421.510355461,4,1.0,1927,11357,1,2831,0
2905154.460186785,2,1.0,6787,13897,3,2118,4669
2274533.585829301,3,4.0,2199,2097,2,7414,0
2034045.7568399527,5,4.0,2645,13324,1,2289,356
3505344.523919141,6,4.0,8698,12593,4,1294,7404
3164688.4637299194,1,3.0,7458,10641,4,6974,484
2932817.851063841,5,1.0,4772,13474,1,5923,0
4077485.858704052,6,5.0,9921,8551,1,6354,3567
2096981.0823427667,4,5.0,2323,11698,1,4139,0
2871293.307024923,5,3.0,4484,12230,4,6160,0
3830043.333756325,7,1.0,9322,9969,1,6331,2991
2982705.9835682157,1,3.0,8961,10524,2,1342,7619
1962457.6980583556,6,5.0,4271,2449,3,4203,68
2262911.931019902,6,4.0,1000,12655,3,4028,0
2802813.87925341,6,4.0,6106,6450,3,3858,2248
2700496.153704449,4,1.0,8439,3899,2,1332,7107
2012157.857475565,5,1.0,6107,5503,1,570,5537
2849579.218280209,4,2.0,3250,14306,3,6461,0
2622285.0279659745,2,5.0,1812,14618,4,6780,0
1274488.090015811,2,3.0,2653,5166,1,1586,1067
2390735.4785721484,5,4.0,5236,6563,4,1088,4148
2013793.6081265402,7,1.0,1108,11388,3,3342,0
2179994.7634633714,4,5.0,5604,2460,2,5125,479
1581831.419719864,1,4.0,2163,6381,3,3459,0
2260457.432163141,6,2.0,3794,13062,3,2423,1371
3183365.4277300956,6,4.0,6424,14963,1,3537,2887
1647168.0416732975,5,2.0,2497,10572,1,2201,296
3264889.466519341,7,2.0,6522,12148,3,5767,755
1876260.8631360838,2,2.0,3685,10520,2,3484,201
1517900.2585579297,2,5.0,2031,8710,4,1709,322
3119194.301107132,6,5.0,4716,7298,4,7231,0
3402748.184615887,5,2.0,7884,10331,2,4111,3773
2635527.170065407,4,4.0,4206,8092,1,6687,0
3469918.486465936,2,4.0,7759,14008,3,5428,2331
2135743.5936686527,4,4.0,5002,4122,3,1148,3854
3427067.7233580127,7,2.0,9367,2095,3,5981,3386
2235559.8936608112,2,3.0,5504,13186,4,612,4892
2994980.0397687117,2,4.0,4044,10855,2,7828,0
1833161.7149683866,3,1.0,4318,6031,2,1256,3062
3158439.07410378,2,3.0,8587,12000,3,2484,6103
3320935.221374937,1,4.0,7582,12065,3,4189,3393
2058874.7097453924,5,2.0,3943,13430,2,1532,2411
3016867.3875211617,5,5.0,6209,10382,4,4297,1912
2218433.882001852,4,1.0,1547,4141,1,7985,0
1836957.679755712,7,5.0,3160,6087,3,2492,668
3280012.9019741174,2,2.0,8430,6117,2,5944,2486
2801828.166836467,1,1.0,7558,12783,4,1641,5917
3067686.2177922777,4,2.0,6766,10378,1,7029,0
3398684.4364393926,3,4.0,9455,10790,2,2753,6702
3018219.3712614635,4,4.0,8577,4358,3,2239,6338
2398397.974751154,4,2.0,3908,7057,2,5648,0
2479056.6909521166,2,2.0,6801,6463,4,1731,5070
3466332.5063659665,3,4.0,7994,12516,3,5923,2071
1363254.1915843792,4,3.0,2184,9897,2,1084,1100
1445469.540721094,1,4.0,1369,4880,2,4390,0
2565014.9798192843,1,1.0,5623,13544,3,4371,1252
3522516.567423192,5,3.0,9605,3889,3,5515,4090
2521002.734468875,3,4.0,6375,10721,4,1896,4479
3221891.664163312,3,5.0,7712,8921,3,4013,3699
3005324.4662609687,5,4.0,7227,8638,4,2951,4276
1052836.7283353603,4,2.0,1042,8456,2,1351,0
2321541.25447381,3,1.0,2703,13907,3,5103,0
2144328.4849901157,1,4.0,3435,13155,4,4200,0
1043118.8222486033,1,3.0,1251,2848,2,2790,0
2182367.5980662354,2,5.0,2611,4576,1,6877,0
3723433.564265674,3,4.0,9112,10738,2,3943,5169
3435472.351520184,4,3.0,7776,14395,3,6008,1768
2855144.3530882364,5,3.0,6199,4801,4,7111,0
1489970.6982070159,5,3.0,1046,6869,1,3267,0
2390323.3727994054,4,2.0,5461,11798,4,1158,4303
2102213.5495941946,7,1.0,3057,13225,4,2367,690
2432627.40929853,6,3.0,2071,1344,1,7765,0
2871950.9020851934,2,2.0,7084,3426,1,7054,30
3099829.6249479,5,2.0,9145,5227,4,2844,6301
1941562.3172350663,3,2.0,3191,2234,3,4975,0
2905326.174290406,2,2.0,7460,5812,1,5069,2391
3169684.594816185,3,1.0,5274,10810,3,7397,0
1712186.2327347286,7,4.0,559,5172,1,4373,0
2546510.532125685,1,3.0,6711,10355,4,520,6191
1568183.1419370463,2,3.0,1838,12391,1,3676,0
3582134.004638703,5,4.0,9158,6028,4,6198,2960
3213236.1886082557,2,5.0,7501,9945,1,6620,881
2623987.8587896335,2,1.0,8448,2590,1,1623,6825
2113392.3966659736,2,3.0,2971,13354,1,4320,0
3859362.6097553736,6,2.0,9411,5567,2,7407,2004
3500588.989102558,2,3.0,9927,13438,1,582,9345
3350510.2928001056,3,5.0,9254,13291,2,1032,8222
3490325.6782594505,1,4.0,9674,4089,3,6335,3339
2428704.229694004,7,4.0,5020,11763,3,970,4050
3062835.986204913,4,3.0,8601,5351,1,3234,5367
1726464.322307171,2,4.0,2230,12298,3,2191,39
3156305.4078133795,5,1.0,4839,13877,1,7346,0
3053741.4833728787,2,3.0,8379,11078,2,3507,4872
4000910.2961642644,5,3.0,8537,13610,3,7466,1071
3538746.96181256,3,2.0,8300,13740,4,4095,4205
2240625.261383461,5,2.0,3547,13095,1,4469,0
3319695.6261234432,4,4.0,5725,12100,1,7598,0
1311277.092828716,1,1.0,2285,5454,3,3345,0
2339143.7741685626,5,1.0,2462,7195,3,5887,0
3054645.8729981203,5,3.0,7746,7866,3,2266,5480
3133331.801226767,1,2.0,9880,6858,1,2714,7166
2847988.3695636657,4,4.0,6465,5128,4,6917,0
2160519.6612336277,2,4.0,3178,10543,1,4461,0
2719986.1020568567,5,4.0,6605,1435,1,6892,0
2377426.0242540706,1,2.0,5807,8140,2,2929,2878
1536232.4738228875,3,4.0,3623,4490,1,1291,2332
2605350.153174931,1,4.0,3643,13179,1,5247,0
1703294.649702015,3,2.0,3300,5944,1,1861,1439
1420254.7609175427,4,2.0,823,3860,4,3193,0
2682793.75406692,2,5.0,2702,13364,3,6395,0
2532274.2370681674,1,1.0,6702,7723,1,4652,2050
3181037.668508665,7,2.0,7942,2073,2,7972,0
2140411.3276090315,7,1.0,2294,11681,2,3714,0
2788686.6527896416,6,1.0,2842,9861,3,7162,0
2351802.4880832676,5,1.0,3545,6317,2,5840,0
2281063.393335357,4,3.0,1807,9654,2,6701,0
1483085.655358314,1,4.0,1955,1376,4,4904,0
3173482.153146942,7,2.0,9654,3593,1,1420,8234
2858486.8022481934,5,4.0,5891,1435,1,7872,0
1725061.8970130822,7,3.0,3039,10212,1,723,2316
1968496.2113429033,1,5.0,4118,9915,1,3199,919
1509018.4658944823,3,5.0,2878,6391,1,1635,1243
3178504.6683082553,1,4.0,9566,3939,2,4108,5458
2515835.467928558,6,5.0,2705,8743,4,6278,0
1301375.2657090162,1,4.0,1639,11394,1,1309,330
2016193.6688916357,1,5.0,4091,9182,2,2794,1297
3088795.158112046,6,2.0,5214,14632,3,5699,0
2277857.755214268,4,2.0,5214,13556,2,1023,4191
2459287.029130643,1,4.0,5167,4623,4,6319,0
3575004.2485958454,6,3.0,8957,3207,1,7638,1319
3996517.7243259884,5,4.0,8793,14325,1,6795,1998
3344150.4597544787,3,5.0,8354,6495,1,7444,910
2493028.8828020147,3,2.0,7658,5215,4,919,6739
2079471.9977275885,1,4.0,4473,12577,3,631,3842
2046113.0940372588,4,2.0,2769,7491,3,5078,0
1281465.6290590563,4,2.0,2983,3093,2,555,2428
2156410.9164817967,5,3.0,1713,3516,2,6761,0
2521509.608213773,1,2.0,5235,12645,1,4965,270
2185370.7323273504,3,3.0,4929,3669,1,3835,1094
3533332.3969596755,4,3.0,9598,6490,1,5296,4302
2992710.1639779094,1,2.0,6495,14770,2,5115,1380
1955222.6819930626,7,4.0,1069,6099,1,5242,0
3751997.6733960505,4,4.0,8595,13218,2,4443,4152
2148623.511554281,6,2.0,2045,2144,2,6028,0
1274877.2454968253,7,2.0,1408,4008,4,1443,0
2276047.375750277,4,5.0,4962,2312,1,4630,332
2923380.3727139602,3,4.0,4583,11751,1,7234,0
2207869.6259492654,2,2.0,3840,4629,2,6277,0
3106132.6168036987,7,1.0,7447,8505,2,4862,2585
3348082.847162376,5,4.0,7539,7524,2,5841,1698
3870608.6371287145,5,3.0,7612,14817,4,6032,1580
2058526.1092272874,3,1.0,2925,13853,4,3146,0
3518900.9426415665,4,3.0,7655,8555,2,6898,757
3634936.4741927334,1,3.0,9705,9049,4,5205,4500
3211327.35977477,4,4.0,7170,10219,4,5062,2108
2697089.429218997,3,2.0,2372,13278,3,7427,0
2226852.7100697616,5,3.0,5409,2936,1,3065,2344
3380697.696373218,4,2.0,8897,5847,2,4828,4069
2000171.6390548826,5,5.0,1315,2615,3,5634,0
1445092.6860229545,7,4.0,565,5296,3,2876,0
1800090.507871167,1,4.0,2551,7105,4,4112,0
1589349.9496863608,7,4.0,502,13543,2,1715,0
3113839.0023953854,5,3.0,7926,9390,4,3293,4633
1842323.7449488349,5,5.0,824,3120,3,5173,0
2386274.3972645206,2,1.0,6634,10142,3,2402,4232
1997911.9436531006,2,4.0,1104,3735,3,7764,0
2573653.113792063,7,2.0,5391,11458,1,2777,2614
2644090.5525251385,6,2.0,3082,10951,2,6858,0
2275299.72963764,7,3.0,3622,10648,1,2688,934
3013727.627112701,2,4.0,8476,1406,3,6087,2389
2059905.5767446212,5,4.0,3614,9986,3,1594,2020
2222975.6980894343,3,3.0,846,12032,3,5420,0
1709986.8576973542,7,3.0,3943,2116,1,1523,2420
1760358.2588894453,5,5.0,2754,6783,4,2500,254
2889722.5406102994,3,2.0,8802,2103,2,2214,6588
1520174.410276327,3,4.0,522,7351,4,3272,0
2171457.374466023,2,3.0,4316,5187,4,6159,0
1835375.8127091187,7,3.0,2207,3579,3,4433,0
3090410.5171531434,4,1.0,7215,14364,1,2672,4543
2397518.1459567444,1,3.0,6553,3130,4,3912,2641
1982342.708122565,2,2.0,4315,13697,1,1380,2935
3715295.4429362025,2,1.0,9438,11683,1,7924,1514
2555671.907733548,4,1.0,1014,11369,1,7620,0
2182010.239066818,1,2.0,6787,5866,2,1363,5424
1797516.3614504812,5,3.0,3539,4942,4,2891,648
3060973.2448924226,6,4.0,6361,5279,3,6842,0
1626923.488788542,7,2.0,3356,3712,3,1686,1670
2003374.7523603195,6,3.0,2841,1364,2,5911,0
3514778.3122426346,5,3.0,9016,9387,4,4097,4919
2627704.1900316104,2,3.0,6836,13497,3,683,6153
2150678.7885704045,1,4.0,3862,13422,1,1585,2277
2793686.494785299,2,3.0,8306,6503,3,1407,6899
3115993.842796777,3,4.0,3990,13881,4,6234,0
1300408.9928854394,2,3.0,3007,4654,1,2378,629
3039861.7110014204,2,3.0,8648,5599,2,4080,4568
2928217.5337460563,5,3.0,5667,13764,3,4737,930
2366614.3017221256,5,4.0,3678,6416,3,5809,0
3225175.737237461,5,5.0,7931,14693,2,1129,6802
2542153.1361238994,6,4.0,3824,13731,4,4300,0
2120679.533914562,3,4.0,2044,11923,1,5129,0
2959313.4242668035,5,1.0,6351,11362,3,3040,3311
2807556.0478299437,1,5.0,9217,2985,4,1124,8093
3394547.4536794857,6,2.0,6672,11733,1,6672,0
3226673.5601392477,4,2.0,5133,13182,3,6993,0
2977761.1442123656,1,1.0,6786,13677,4,3246,3540
3739968.8127179155,7,5.0,9532,11302,4,3401,6131
2723637.736938953,7,4.0,2765,13157,2,5122,0
3278197.0483048116,1,5.0,9404,12672,3,610,8794
3583418.642852147,5,4.0,8758,3567,1,6220,2538
3701483.5140278162,4,3.0,9452,5340,3,6890,2562
2768471.4263673057,4,5.0,6787,7308,2,4416,2371
3260235.1547146784,6,5.0,5760,9153,1,6714,0
3518225.8130792617,4,3.0,9156,14242,4,612,8544
2053823.9215725702,7,2.0,4691,5379,2,3013,1678
3031539.80707888,3,4.0,5399,13084,1,6015,0
1350451.9430208083,5,5.0,1967,2911,1,1328,639
1885986.4378455114,4,4.0,5352,1710,3,546,4806
2611469.4796758457,6,4.0,6601,5090,4,3341,3260
3062929.6583929337,7,5.0,8047,6243,2,1080,6967
2412249.250271385,3,5.0,3260,2590,4,6886,0
2763625.2985032294,2,4.0,6921,14219,2,955,5966
1890825.795940137,2,4.0,1893,13942,3,3479,0
1734331.0301859374,3,2.0,4193,2340,1,2730,1463
2550480.1229616767,7,3.0,5878,1821,3,5944,0
2534033.4452141216,6,3.0,2199,11436,2,5961,0
2681865.751750787,3,4.0,1620,13572,4,6602,0
2310735.627738511,5,3.0,5829,2616,1,2107,3722
2747517.7338855923,5,2.0,2071,12372,2,7654,0
2032826.5414254237,2,1.0,1228,13058,1,6022,0
1809226.0046017778,4,4.0,1115,13402,1,3513,0
2016689.2156922347,6,3.0,870,14251,3,3310,0
2140471.036633715,2,2.0,7267,1752,2,1202,6065
2752422.111068076,4,2.0,5838,11123,4,3185,2653
2392958.1697289688,4,3.0,5442,8037,3,3749,1693
3437665.0135647836,5,1.0,9639,11745,3,1764,7875
1347362.6639801778,7,2.0,1619,7934,3,1132,487
3287958.2680337895,1,3.0,6831,8985,2,7748,0
2904488.527136012,7,3.0,7519,9522,2,2370,5149
1404848.2538728693,1,3.0,2922,4043,1,2842,80
3422857.5966813457,3,2.0,8090,8371,1,7256,834
3051158.3173480774,5,4.0,6325,9023,1,6802,0
3395156.2059972063,4,2.0,7260,13241,1,6025,1235
3281108.2311267876,6,2.0,9402,9858,3,557,8845
1944479.3320094354,1,2.0,5070,4386,4,4108,962
1927956.340230281,7,2.0,1073,7408,1,4870,0
1864223.927703075,4,1.0,1007,8456,2,5673,0
2978250.0706164967,1,1.0,7235,5677,1,7866,0
2284595.9711317276,1,3.0,2722,9882,2,5621,0
2526742.5086343763,1,3.0,8188,2703,4,1858,6330
2526697.0881554284,6,3.0,1794,4077,3,7689,0
1594906.7608809962,5,4.0,1287,7787,4,3041,0
2754486.5781417456,6,1.0,5167,14058,4,4761,406
1805440.5242692102,2,5.0,2733,14452,3,616,2117
3646166.124569727,4,1.0,9278,13569,2,3322,5956
1790306.5570172584,5,4.0,4150,3337,4,2890,1260
1773522.974064354,5,2.0,3749,3252,3,2101,1648
3004235.943630657,5,5.0,6571,6678,2,4455,2116
1943017.5631883421,7,3.0,4536,3951,2,788,3748
3291737.4648482385,5,1.0,9247,11571,2,837,8410
2551269.5503247264,6,3.0,2209,8815,3,5740,0
2441805.513046725,5,1.0,5712,10448,1,1375,4337
2533272.35026658,3,4.0,2010,6833,3,7802,0
3092889.8205631855,4,4.0,6403,9223,4,4910,1493
3656066.8740654346,5,2.0,8667,9383,3,5099,3568
2623182.533738944,4,2.0,8052,5502,3,1790,6262
2319582.959041963,3,1.0,4006,11842,4,4735,0
3232066.6295893705,3,4.0,6578,9024,3,7128,0
3064834.9667457077,4,2.0,6932,6702,3,5740,1192
1514397.2367948764,1,3.0,4133,3082,4,2536,1597
1873786.3223440186,2,5.0,1961,4969,1,4852,0
2439392.8712079884,7,2.0,6414,6339,1,1294,5120
2426196.576965473,1,5.0,6852,6737,2,746,6106
1265402.9975731657,1,4.0,2671,7119,1,1084,1587
2947060.0538955755,6,2.0,8428,3379,3,5044,3384
3757633.9281507675,7,3.0,9094,8163,4,7631,1463
4147991.945422487,7,4.0,8975,14363,2,7987,988
3230544.506272338,1,3.0,7306,13304,3,6180,1126
2791981.6371069523,5,1.0,6615,10045,2,3267,3348
3496440.983565364,6,2.0,8932,3056,4,7524,1408
2707212.7193301157,6,4.0,5156,7323,3,5562,0
3738661.5828971434,3,4.0,9392,7146,2,7830,1562
2034280.9416957218,7,3.0,3170,10493,2,2476,694
2055816.9257432832,1,2.0,4860,2827,1,4764,96
2456802.6971439747,3,4.0,3048,5262,2,7190,0
2000235.1107077557,4,5.0,2826,6393,1,4163,0
1358936.2969215864,2,1.0,3296,2616,1,1827,1469
3034516.257966024,6,1.0,7546,13314,4,1181,6365
1662864.9484423236,4,5.0,2706,9309,1,3003,0
2723819.5725476937,4,4.0,5679,11978,2,3299,2380
2277240.3932795543,5,3.0,2110,3399,1,7491,0
3475290.936176411,2,5.0,9179,7796,1,4345,4834
2350565.89642359,4,4.0,964,10488,2,5975,0
1743195.8872652568,4,2.0,4823,1316,4,1874,2949
3729492.8529589907,2,4.0,9357,6521,4,7778,1579
3302036.2337979935,2,4.0,5975,12792,2,7247,0
3004311.0512410407,4,5.0,7465,2719,3,6934,531
1472772.728230442,2,2.0,1298,10263,3,2820,0
1620399.2074137283,4,3.0,3300,10231,2,1186,2114
2925481.6796400566,4,4.0,3740,10685,1,6929,0
1836659.684602463,5,2.0,3855,4776,2,1255,2600
1658144.2201763345,1,3.0,4429,2306,2,2556,1873
1748919.7275293963,4,5.0,1359,3061,3,5386,0
3459650.731289954,3,3.0,9055,10563,3,3616,5439
3590610.1016566753,6,3.0,8188,9558,2,7732,456
2698956.186435122,7,5.0,5522,13515,1,1663,3859
3379330.8877454875,1,2.0,8084,10843,4,6980,1104
2858427.455009671,1,5.0,6902,12636,2,3233,3669
3864970.427907739,1,4.0,9607,14290,2,5268,4339
2607943.727951178,5,3.0,2274,13081,4,5897,0
2123725.7821444753,4,3.0,3865,1735,3,5629,0
3670490.8656548373,5,5.0,8514,12804,1,3917,4597
3813234.5982904444,4,2.0,8842,13240,3,6017,2825
2894444.176652727,5,2.0,7925,4476,4,3788,4137
1897097.1945240921,5,2.0,3521,4131,4,4066,0
1896860.383214859,6,2.0,4737,1866,4,2174,2563
3069925.3862512168,3,3.0,6894,9851,4,6022,872
2905064.8790896153,5,5.0,4317,4123,1,7902,0
3715805.4294613423,6,5.0,9762,8317,2,5926,3836
2473760.9590969644,2,2.0,1260,11051,2,7695,0
2838730.68377157,3,3.0,4951,7799,4,6926,0
2376155.281766132,5,4.0,5127,6780,1,3055,2072
1856133.5164994588,7,1.0,3239,3365,4,3306,0
2947482.302379562,1,4.0,7939,4732,1,5502,2437
2840026.621463014,2,5.0,6048,13903,2,2697,3351
3033106.026681536,2,4.0,7291,1488,1,7820,0
3601024.299343074,6,3.0,8416,13938,2,3537,4879
3260961.684005959,2,3.0,7345,14943,1,6067,1278
2872747.29126513,3,1.0,7367,2979,3,5530,1837
3898033.3551363475,5,3.0,9608,14860,1,3834,5774
3210595.8839367772,5,3.0,4443,11923,4,7916,0
2481051.9721833416,7,5.0,3960,3171,3,6521,0
1712734.388299867,1,5.0,1992,14523,3,3461,0
3000028.199712033,6,5.0,4121,9897,3,6034,0
3330985.554555822,1,5.0,9418,5554,3,4281,5137
2611800.8974560215,2,1.0,5518,8700,3,6449,0
3700232.387484136,7,4.0,8662,9096,3,6960,1702
2622733.5026748846,1,1.0,7250,8920,3,2721,4529
2059253.3723880528,3,2.0,5341,6776,1,744,4597
3367917.1059483485,5,3.0,9631,8459,4,841,8790
2664046.2049700483,2,4.0,7968,6261,1,508,7460
1812711.4284746803,7,4.0,587,5772,3,5074,0
1434715.707097966,1,1.0,1062,13190,3,2569,0
2466058.6356751504,6,1.0,1768,10603,3,6440,0
2001828.000180548,3,2.0,6061,3693,1,776,5285
3249585.99384907,3,1.0,6545,9369,4,7574,0
2657069.8965012045,1,2.0,5154,14396,4,3314,1840
2501537.1651112493,5,4.0,3671,8717,1,5520,0
3037610.806239473,1,4.0,8012,10550,2,3656,4356
3351369.76466811,2,3.0,8352,14477,2,4648,3704
2252734.982355597,1,4.0,3300,5631,4,6193,0
3013381.5593645847,3,2.0,7346,12793,2,3632,3714
3130560.7935209824,7,5.0,5538,13124,1,5270,268
3363464.1557633365,1,2.0,9949,2695,4,5450,4499
2639901.8420309597,5,4.0,5388,4293,4,5019,369
2789832.5428866735,7,5.0,5280,2637,1,6623,0
1428459.2962601199,6,4.0,1643,3905,1,2506,0
3133673.427837786,4,1.0,7203,11567,1,5701,1502
1571832.9508226395,1,4.0,1247,5696,3,5166,0
3149196.7784731444,5,1.0,7594,13957,2,1354,6240
2617951.746041297,7,1.0,6945,4485,2,1268,5677
2218323.6054239483,5,1.0,3988,14444,4,2022,1966
3720706.246776121,6,5.0,9837,12011,2,3743,6094
2634186.6103164223,3,5.0,2604,8346,4,6701,0
2302170.1323700715,5,2.0,4356,7121,4,3783,573
2599574.6347782626,7,3.0,5619,9072,3,2729,2890
2721381.924285585,5,5.0,5758,5918,4,4291,1467
2724897.1282251817,5,3.0,3268,11528,3,6412,0
2811954.4789569816,5,3.0,4559,12612,2,5529,0
1157895.6761878855,2,3.0,2308,8454,3,908,1400
2785602.7877777354,2,4.0,5980,8406,1,5081,899
1265896.5465783789,3,3.0,909,2089,3,4602,0
1164245.3340459222,1,4.0,1145,7859,4,929,216
1818587.1434788571,5,3.0,2051,11353,2,1859,192
2183945.366790809,6,2.0,5862,4924,4,3177,2685
1716746.0829228018,1,2.0,1613,7110,2,4118,0
2233323.804880005,6,1.0,4087,2827,4,5614,0
1989724.8800948001,1,3.0,561,10811,3,5714,0
3454447.408076535,3,2.0,9927,8019,4,4528,5399
1981941.4966923366,5,4.0,2227,11515,1,3572,0
2214190.787462042,5,3.0,5092,6036,1,3975,1117
3790321.8625990674,4,4.0,8668,14923,2,6061,2607
2303573.370747274,6,5.0,3466,6421,2,4302,0
2779915.009786802,1,4.0,3860,12124,3,6424,0
2564497.8770535146,1,5.0,6162,1785,4,6027,135
2906039.6420871415,2,3.0,8570,7853,1,2148,6422
2725566.257504073,4,2.0,7200,4936,3,4478,2722
2902213.429816897,7,5.0,4130,12153,2,6550,0
2284150.0602087174,7,4.0,4369,4058,3,4112,257
2442813.6863454725,2,4.0,5700,6665,2,2409,3291
2470728.2435723436,2,4.0,2539,4662,2,7306,0
2962568.6896016924,2,3.0,7954,12906,3,957,6997
2613333.963405823,6,1.0,1807,7727,4,7633,0
2805042.908991197,6,4.0,7134,5850,3,2443,4691
2522045.6406349055,3,1.0,2224,6770,2,7745,0
3125960.001739079,3,2.0,6170,8853,1,6768,0
2507891.1208148953,2,3.0,5190,13767,4,3390,1800
2877459.8413881822,4,3.0,2955,12689,4,7565,0
1089236.5507610214,1,1.0,1441,9208,1,1707,0
3441715.0174623583,6,4.0,7592,13334,4,4103,3489
2751932.662822441,4,5.0,5795,7173,2,4917,878
3470779.1681840373,5,4.0,8188,9106,3,5652,2536
3082357.9778593415,6,3.0,3561,13679,2,7648,0
3215628.443060875,6,5.0,9976,2063,4,2025,7951
2888376.7043826533,3,1.0,9087,1915,1,4384,4703
2048796.9520449222,1,4.0,4263,13107,4,1184,3079
2548430.0584643753,1,2.0,8194,2691,2,1220,6974
4237783.710958502,7,3.0,9782,9475,4,7865,1917
1983738.539121636,7,3.0,3388,7202,4,2303,1085
2396079.1129380236,7,4.0,4943,4005,2,5314,0
2030270.5208535125,7,1.0,4506,6103,4,2859,1647
1799387.3692923356,5,2.0,1586,4401,2,4918,0
3184132.44748288,5,3.0,6999,2749,1,7561,0
2527183.741187256,6,3.0,1804,8430,4,6553,0
2691193.4078989355,2,4.0,7010,2377,1,6472,538
1709822.5912106973,3,2.0,1514,11024,3,2262,0
3359227.8211219776,3,3.0,8912,14038,4,3423,5489
2914751.3736412036,7,2.0,6348,12317,3,2590,3758
3914422.623896869,6,2.0,9818,13045,1,4174,5644
3521136.198591114,4,3.0,9164,8851,1,4985,4179
2886166.342699974,2,4.0,5620,12568,2,5502,118
2089722.5541389494,6,1.0,915,3366,3,7172,0
1221462.6396806173,2,1.0,2368,5816,3,2775,0
1539744.9597093633,2,3.0,4612,2068,2,722,3890
2219359.03426737,2,2.0,2033,9007,3,6238,0
3491805.9305384285,6,3.0,8422,3409,1,7147,1275
